Date,value
2014-11-26,0.005
2014-11-27,0.004
2014-11-27,0.287
2014-11-27,1.084
2014-11-27,2.052
2014-11-27,2.935
2014-11-27,3.596
2014-11-27,3.945
2014-11-27,3.723
2014-11-27,3.035
2014-11-27,2.139
2014-11-27,1.095
2014-11-27,0.298
2014-11-27,0.005
2014-11-28,0.003
2014-11-28,0.276
2014-11-28,0.982
2014-11-28,1.869
2014-11-28,2.848
2014-11-28,3.402
2014-11-28,3.659
2014-11-28,2.619
2014-11-28,2.045
2014-11-28,1.621
2014-11-28,0.843
2014-11-28,0.258
2014-11-28,0.003
2014-11-29,0.003
2014-11-29,0.263
2014-11-29,0.95
2014-11-29,1.807
2014-11-29,2.664
2014-11-29,3.165
2014-11-29,3.267
2014-11-29,3.049
2014-11-29,2.098
2014-11-29,1.46
2014-11-29,0.714
2014-11-29,0.174
2014-11-29,0.003
2014-11-30,0.003
2014-11-30,0.238
2014-11-30,0.896
2014-11-30,1.808
2014-11-30,2.7
2014-11-30,3.366
2014-11-30,3.716
2014-11-30,3.221
2014-11-30,2.45
2014-11-30,1.823
2014-11-30,0.938
2014-11-30,0.265
2014-11-30,0.004
2014-12-01,0.002
2014-12-01,0.235
2014-12-01,0.902
2014-12-01,1.746
2014-12-01,2.504
2014-12-01,3.168
2014-12-01,3.679
2014-12-01,3.594
2014-12-01,2.899
2014-12-01,1.836
2014-12-01,0.954
2014-12-01,0.268
2014-12-01,0.004
2014-12-02,0.002
2014-12-02,0.193
2014-12-02,0.728
2014-12-02,1.718
2014-12-02,2.695
2014-12-02,3.251
2014-12-02,3.466
2014-12-02,3.234
2014-12-02,2.586
2014-12-02,1.836
2014-12-02,0.973
2014-12-02,0.274
2014-12-02,0.004
2014-12-03,0.002
2014-12-03,0.251
2014-12-03,0.981
2014-12-03,1.977
2014-12-03,4.019
2014-12-03,3.751
2014-12-03,3.128
2014-12-03,2.129
2014-12-03,1.071
2014-12-03,0.288
2014-12-03,0.005
2014-12-04,0.001
2014-12-04,0.124
2014-12-04,0.555
2014-12-04,1.694
2014-12-04,2.541
2014-12-04,3.183
2014-12-04,3.373
2014-12-04,3.281
2014-12-04,2.686
2014-12-04,1.787
2014-12-04,0.858
2014-12-04,0.255
2014-12-04,0.005
2014-12-05,0.003
2014-12-05,0.216
2014-12-05,0.873
2014-12-05,1.807
2014-12-05,2.639
2014-12-05,3.309
2014-12-05,3.606
2014-12-05,3.471
2014-12-05,2.9
2014-12-05,1.955
2014-12-05,0.974
2014-12-05,0.264
2014-12-05,0.005
2014-12-06,0.001
2014-12-06,0.224
2014-12-06,0.88
2014-12-06,1.795
2014-12-06,2.614
2014-12-06,2.956
2014-12-06,3.3
2014-12-06,3.09
2014-12-06,2.863
2014-12-06,1.897
2014-12-06,0.882
2014-12-06,0.22
2014-12-06,0.005
2014-12-07,0.001
2014-12-07,0.251
2014-12-07,1.048
2014-12-07,2.082
2014-12-07,2.959
2014-12-07,4.008
2014-12-07,4.206
2014-12-07,3.876
2014-12-07,3.119
2014-12-07,2.241
2014-12-07,1.191
2014-12-07,0.342
2014-12-07,0.006
2014-12-08,0.071
2014-12-08,0.318
2014-12-08,0.892
2014-12-08,1.792
2014-12-08,2.608
2014-12-08,3.82
2014-12-08,3.655
2014-12-08,3.04
2014-12-08,2.126
2014-12-08,1.139
2014-12-08,0.329
2014-12-08,0.007
2014-12-09,0.001
2014-12-09,0.219
2014-12-09,1.092
2014-12-09,1.596
2014-12-09,3.081
2014-12-09,3.728
2014-12-09,3.896
2014-12-09,3.708
2014-12-09,3.041
2014-12-09,1.966
2014-12-09,1.033
2014-12-09,0.305
2014-12-09,0.006
2014-12-10,0.142
2014-12-10,0.51
2014-12-10,1.377
2014-12-10,2.597
2014-12-10,2.882
2014-12-10,3.213
2014-12-10,2.719
2014-12-10,2.208
2014-12-10,1.397
2014-12-10,0.743
2014-12-10,0.237
2014-12-10,0.005
2014-12-11,0.128
2014-12-11,0.654
2014-12-11,1.483
2014-12-11,2.151
2014-12-11,3.002
2014-12-11,2.693
2014-12-11,1.542
2014-12-11,1.722
2014-12-11,1.588
2014-12-11,0.681
2014-12-11,0.117
2014-12-11,0.006
2014-12-12,0.146
2014-12-12,0.758
2014-12-12,1.685
2014-12-12,1.929
2014-12-12,2.622
2014-12-12,2.056
2014-12-12,1.899
2014-12-12,1.068
2014-12-12,0.896
2014-12-12,0.507
2014-12-12,0.115
2014-12-12,0.004
2014-12-13,0.181
2014-12-13,0.861
2014-12-13,1.797
2014-12-13,2.515
2014-12-13,2.969
2014-12-13,2.651
2014-12-13,2.767
2014-12-13,1.731
2014-12-13,1.144
2014-12-13,0.491
2014-12-13,0.089
2014-12-13,0.001
2014-12-14,0.001
2014-12-14,0.202
2014-12-14,0.866
2014-12-14,1.743
2014-12-14,2.863
2014-12-14,2.174
2014-12-14,2.099
2014-12-14,2.39
2014-12-14,1.56
2014-12-14,1.305
2014-12-14,0.917
2014-12-14,0.247
2014-12-14,0.008
2014-12-15,0.174
2014-12-15,0.898
2014-12-15,1.446
2014-12-15,2.558
2014-12-15,2.828
2014-12-15,3.549
2014-12-15,3.492
2014-12-15,2.286
2014-12-15,1.292
2014-12-15,0.744
2014-12-15,0.254
2014-12-15,0.01
2014-12-16,0.15
2014-12-16,0.728
2014-12-16,1.681
2014-12-16,2.272
2014-12-16,2.636
2014-12-16,3.083
2014-12-16,3.065
2014-12-16,2.212
2014-12-16,1.121
2014-12-16,0.66
2014-12-16,0.218
2014-12-16,0.01
2014-12-17,0.175
2014-12-17,0.85
2014-12-17,1.787
2014-12-17,2.702
2014-12-17,3.11
2014-12-17,3.589
2014-12-17,2.564
2014-12-17,1.999
2014-12-17,1.473
2014-12-17,0.569
2014-12-17,0.166
2014-12-17,0.01
2014-12-18,0.161
2014-12-18,0.768
2014-12-18,1.581
2014-12-18,2.504
2014-12-18,3.192
2014-12-18,3.373
2014-12-18,3.451
2014-12-18,2.773
2014-12-18,1.789
2014-12-18,0.989
2014-12-18,0.3
2014-12-18,0.013
2014-12-19,0.181
2014-12-19,0.894
2014-12-19,1.893
2014-12-19,2.777
2014-12-19,3.286
2014-12-19,3.834
2014-12-19,3.763
2014-12-19,3.121
2014-12-19,1.982
2014-12-19,1.002
2014-12-19,0.299
2014-12-19,0.012
2014-12-20,0.15
2014-12-20,0.762
2014-12-20,1.653
2014-12-20,2.682
2014-12-20,3.322
2014-12-20,3.557
2014-12-20,3.232
2014-12-20,2.71
2014-12-20,1.47
2014-12-20,1.062
2014-12-20,0.185
2014-12-20,0.007
2014-12-21,0.164
2014-12-21,0.758
2014-12-21,1.702
2014-12-21,2.747
2014-12-21,3.343
2014-12-21,3.751
2014-12-21,3.756
2014-12-21,3.178
2014-12-21,1.899
2014-12-21,1.009
2014-12-21,0.221
2014-12-21,0.007
2014-12-22,0.084
2014-12-22,0.498
2014-12-22,1.302
2014-12-22,1.571
2014-12-22,1.615
2014-12-22,2.056
2014-12-22,2.377
2014-12-22,2.121
2014-12-22,1.222
2014-12-22,0.577
2014-12-22,0.174
2014-12-22,0.009
2014-12-23,0.143
2014-12-23,0.712
2014-12-23,1.48
2014-12-23,1.574
2014-12-23,1.885
2014-12-23,2.011
2014-12-23,2.122
2014-12-23,1.137
2014-12-23,0.856
2014-12-23,0.42
2014-12-23,0.116
2014-12-23,0.004
2014-12-24,0.042
2014-12-24,0.239
2014-12-24,0.416
2014-12-24,0.857
2014-12-24,0.97
2014-12-24,1.043
2014-12-24,1.214
2014-12-24,0.967
2014-12-24,0.716
2014-12-24,0.287
2014-12-24,0.059
2014-12-24,0.004
2014-12-25,0.136
2014-12-25,0.652
2014-12-25,1.319
2014-12-25,2.913
2014-12-25,2.404
2014-12-25,3.75
2014-12-25,3.556
2014-12-25,3.824
2014-12-25,2.829
2014-12-25,1.672
2014-12-25,0.414
2014-12-25,0.016
2014-12-26,0.171
2014-12-26,0.91
2014-12-26,1.701
2014-12-26,2.985
2014-12-26,3.741
2014-12-26,4.12
2014-12-26,3.445
2014-12-26,2.084
2014-12-26,1.674
2014-12-26,0.937
2014-12-26,0.352
2014-12-26,0.012
2014-12-27,0.135
2014-12-27,0.719
2014-12-27,1.804
2014-12-27,2.707
2014-12-27,3.279
2014-12-27,3.816
2014-12-27,3.736
2014-12-27,2.577
2014-12-27,2.522
2014-12-27,1.368
2014-12-27,0.457
2014-12-27,0.018
2014-12-28,0.163
2014-12-28,0.772
2014-12-28,1.938
2014-12-28,2.74
2014-12-28,3.377
2014-12-28,3.68
2014-12-28,3.249
2014-12-28,2.152
2014-12-28,1.644
2014-12-28,1.038
2014-12-28,0.335
2014-12-28,0.015
2014-12-29,0.153
2014-12-29,0.771
2014-12-29,1.665
2014-12-29,2.582
2014-12-29,3.158
2014-12-29,3.621
2014-12-29,3.564
2014-12-29,2.877
2014-12-29,2.01
2014-12-29,1.088
2014-12-29,0.357
2014-12-29,0.018
2014-12-30,0.133
2014-12-30,0.748
2014-12-30,1.658
2014-12-30,2.506
2014-12-30,3.144
2014-12-30,3.742
2014-12-30,3.52
2014-12-30,2.93
2014-12-30,1.911
2014-12-30,1.009
2014-12-30,0.343
2014-12-30,0.017
2014-12-31,0.076
2014-12-31,0.353
2014-12-31,1.03
2014-12-31,2.332
2014-12-31,3.054
2014-12-31,3.282
2014-12-31,3.07
2014-12-31,2.451
2014-12-31,1.846
2014-12-31,1.057
2014-12-31,0.363
2014-12-31,0.017
2015-01-01,0.103
2015-01-01,0.557
2015-01-01,1.28
2015-01-01,2.088
2015-01-01,2.92
2015-01-01,3.526
2015-01-01,3.791
2015-01-01,3.25
2015-01-01,2.34
2015-01-01,1.45
2015-01-01,0.477
2015-01-01,0.024
2015-01-02,0.147
2015-01-02,0.851
2015-01-02,1.79
2015-01-02,2.778
2015-01-02,3.441
2015-01-02,3.411
2015-01-02,3.617
2015-01-02,3.56
2015-01-02,2.452
2015-01-02,1.28
2015-01-02,0.42
2015-01-02,0.024
2015-01-03,0.13
2015-01-03,0.856
2015-01-03,1.89
2015-01-03,2.23
2015-01-03,2.55
2015-01-03,3.616
2015-01-03,2.776
2015-01-03,2.763
2015-01-03,2.2
2015-01-03,0.902
2015-01-03,0.251
2015-01-03,0.017
2015-01-04,0.104
2015-01-04,0.54
2015-01-04,1.274
2015-01-04,1.823
2015-01-04,2.726
2015-01-04,3.065
2015-01-04,2.738
2015-01-04,2.476
2015-01-04,1.723
2015-01-04,0.864
2015-01-04,0.417
2015-01-04,0.024
2015-01-05,0.068
2015-01-05,0.345
2015-01-05,0.977
2015-01-05,1.691
2015-01-05,1.883
2015-01-05,2.134
2015-01-05,1.847
2015-01-05,0.889
2015-01-05,0.5
2015-01-05,0.36
2015-01-05,0.181
2015-01-05,0.015
2015-01-06,0.102
2015-01-06,0.556
2015-01-06,1.346
2015-01-06,2
2015-01-06,3.149
2015-01-06,3.327
2015-01-06,2.952
2015-01-06,1.862
2015-01-06,1.22
2015-01-06,0.652
2015-01-06,0.461
2015-01-06,0.02
2015-01-07,0.102
2015-01-07,0.562
2015-01-07,0.825
2015-01-07,1.481
2015-01-07,1.853
2015-01-07,4.083
2015-01-07,3.946
2015-01-07,3.408
2015-01-07,2.536
2015-01-07,1.457
2015-01-07,0.519
2015-01-07,0.032
2015-01-08,0.081
2015-01-08,0.629
2015-01-08,0.662
2015-01-08,1.137
2015-01-08,1.359
2015-01-08,2.457
2015-01-08,3.169
2015-01-08,1.889
2015-01-08,2.076
2015-01-08,1.18
2015-01-08,0.37
2015-01-08,0.02
2015-01-09,0.116
2015-01-09,0.611
2015-01-09,1.51
2015-01-09,1.514
2015-01-09,2.835
2015-01-09,3.245
2015-01-09,2.485
2015-01-09,1.978
2015-01-09,1.739
2015-01-09,0.249
2015-01-09,0.188
2015-01-09,0.028
2015-01-10,0.124
2015-01-10,0.765
2015-01-10,1.658
2015-01-10,2.608
2015-01-10,3.511
2015-01-10,3.65
2015-01-10,2.887
2015-01-10,1.432
2015-01-10,1.519
2015-01-10,1.451
2015-01-10,0.439
2015-01-10,0.02
2015-01-11,0.122
2015-01-11,0.753
2015-01-11,1.741
2015-01-11,2.799
2015-01-11,3.609
2015-01-11,3.953
2015-01-11,3.706
2015-01-11,3.117
2015-01-11,2.191
2015-01-11,1.237
2015-01-11,0.486
2015-01-11,0.04
2015-01-12,0.123
2015-01-12,0.738
2015-01-12,1.67
2015-01-12,2.592
2015-01-12,3.19
2015-01-12,3.652
2015-01-12,3.403
2015-01-12,2.74
2015-01-12,1.984
2015-01-12,0.97
2015-01-12,0.402
2015-01-12,0.027
2015-01-13,0.118
2015-01-13,0.699
2015-01-13,1.55
2015-01-13,2.476
2015-01-13,2.949
2015-01-13,3.381
2015-01-13,2.969
2015-01-13,2.642
2015-01-13,1.76
2015-01-13,0.97
2015-01-13,0.447
2015-01-13,0.034
2015-01-14,0.098
2015-01-14,0.651
2015-01-14,1.604
2015-01-14,2.501
2015-01-14,3.306
2015-01-14,3.669
2015-01-14,3.387
2015-01-14,2.646
2015-01-14,1.859
2015-01-14,1.003
2015-01-14,0.384
2015-01-14,0.034
2015-01-15,0.104
2015-01-15,0.645
2015-01-15,1.427
2015-01-15,2.236
2015-01-15,2.884
2015-01-15,3.36
2015-01-15,3.409
2015-01-15,2.745
2015-01-15,1.865
2015-01-15,1.034
2015-01-15,0.391
2015-01-15,0.037
2015-01-16,0.116
2015-01-16,0.707
2015-01-16,1.53
2015-01-16,2.501
2015-01-16,3.18
2015-01-16,3.251
2015-01-16,2.886
2015-01-16,2.387
2015-01-16,2.082
2015-01-16,1.109
2015-01-16,0.411
2015-01-16,0.039
2015-01-17,0.066
2015-01-17,0.518
2015-01-17,1.306
2015-01-17,2.22
2015-01-17,2.792
2015-01-17,3.406
2015-01-17,2.751
2015-01-17,2.217
2015-01-17,1.53
2015-01-17,1.157
2015-01-17,0.474
2015-01-17,0.051
2015-01-18,0.09
2015-01-18,0.53
2015-01-18,1.113
2015-01-18,1.82
2015-01-18,3.158
2015-01-18,3.602
2015-01-18,3.731
2015-01-18,3.311
2015-01-18,2.39
2015-01-18,1.335
2015-01-18,0.53
2015-01-18,0.054
2015-01-19,0.116
2015-01-19,0.71
2015-01-19,1.442
2015-01-19,2.26
2015-01-19,3.283
2015-01-19,3.58
2015-01-19,3.33
2015-01-19,3.108
2015-01-19,1.683
2015-01-19,1.199
2015-01-19,0.442
2015-01-19,0.041
2015-01-20,0.114
2015-01-20,0.708
2015-01-20,1.63
2015-01-20,2.532
2015-01-20,3.254
2015-01-20,3.467
2015-01-20,3.117
2015-01-20,2.672
2015-01-20,1.841
2015-01-20,0.856
2015-01-20,0.263
2015-01-20,0.032
2015-01-21,0.113
2015-01-21,0.68
2015-01-21,1.468
2015-01-21,2.371
2015-01-21,3.324
2015-01-21,3.638
2015-01-21,3.78
2015-01-21,2.894
2015-01-21,1.688
2015-01-21,1.156
2015-01-21,0.452
2015-01-21,0.046
2015-01-22,0.128
2015-01-22,0.807
2015-01-22,1.86
2015-01-22,2.801
2015-01-22,3.547
2015-01-22,3.968
2015-01-22,3.755
2015-01-22,1.842
2015-01-22,1.823
2015-01-22,1.587
2015-01-22,0.659
2015-01-22,0.07
2015-01-23,0.129
2015-01-23,0.686
2015-01-23,1.388
2015-01-23,2.002
2015-01-23,3.296
2015-01-23,3.431
2015-01-23,3.575
2015-01-23,2.234
2015-01-23,2.636
2015-01-23,1.386
2015-01-23,0.546
2015-01-23,0.067
2015-01-24,0.118
2015-01-24,0.768
2015-01-24,1.741
2015-01-24,2.852
2015-01-24,3.481
2015-01-24,3.821
2015-01-24,3.878
2015-01-24,2.114
2015-01-24,1.801
2015-01-24,0.79
2015-01-24,0.351
2015-01-24,0.048
2015-01-25,0.118
2015-01-25,0.768
2015-01-25,1.663
2015-01-25,2.062
2015-01-25,2.348
2015-01-25,2.691
2015-01-25,2.08
2015-01-25,2.333
2015-01-25,1.571
2015-01-25,0.602
2015-01-25,0.299
2015-01-25,0.046
2015-01-26,0.115
2015-01-26,0.718
2015-01-26,1.724
2015-01-26,2.607
2015-01-26,3.275
2015-01-26,3.695
2015-01-26,3.67
2015-01-26,3.125
2015-01-26,2.008
2015-01-26,1.292
2015-01-26,0.451
2015-01-26,0.054
2015-01-27,0.129
2015-01-27,0.773
2015-01-27,1.766
2015-01-27,2.718
2015-01-27,3.453
2015-01-27,3.796
2015-01-27,3.525
2015-01-27,2.843
2015-01-27,2.594
2015-01-27,1.734
2015-01-27,0.67
2015-01-27,0.08
2015-01-28,0.132
2015-01-28,0.838
2015-01-28,1.811
2015-01-28,2.747
2015-01-28,3.494
2015-01-28,3.981
2015-01-28,4.006
2015-01-28,3.641
2015-01-28,2.875
2015-01-28,1.788
2015-01-28,0.735
2015-01-28,0.091
2015-01-29,0.137
2015-01-29,0.834
2015-01-29,1.792
2015-01-29,2.781
2015-01-29,3.649
2015-01-29,4.31
2015-01-29,4.187
2015-01-29,3.703
2015-01-29,2.946
2015-01-29,1.852
2015-01-29,0.751
2015-01-29,0.087
2015-01-30,0.125
2015-01-30,0.81
2015-01-30,1.681
2015-01-30,2.532
2015-01-30,3.263
2015-01-30,3.507
2015-01-30,3.793
2015-01-30,3.378
2015-01-30,2.355
2015-01-30,1.333
2015-01-30,0.533
2015-01-30,0.066
2015-01-31,0.132
2015-01-31,0.826
2015-01-31,1.811
2015-01-31,2.751
2015-01-31,3.421
2015-01-31,3.735
2015-01-31,3.924
2015-01-31,3.516
2015-01-31,2.822
2015-01-31,1.74
2015-01-31,0.664
2015-01-31,0.088
2015-02-01,0.145
2015-02-01,0.895
2015-02-01,2.034
2015-02-01,3.127
2015-02-01,3.863
2015-02-01,4.187
2015-02-01,3.283
2015-02-01,2.824
2015-02-01,2.157
2015-02-01,1.378
2015-02-01,0.775
2015-02-01,0.099
2015-02-02,0.142
2015-02-02,0.808
2015-02-02,1.505
2015-02-02,2.45
2015-02-02,2.973
2015-02-02,2.55
2015-02-02,3.939
2015-02-02,3.626
2015-02-02,1.944
2015-02-02,0.691
2015-02-02,0.219
2015-02-02,0.041
2015-02-03,0.124
2015-02-03,0.789
2015-02-03,1.684
2015-02-03,1.983
2015-02-03,3.427
2015-02-03,1.936
2015-02-03,1.265
2015-02-03,1.442
2015-02-03,1.259
2015-02-03,0.645
2015-02-03,0.313
2015-02-03,0.069
2015-02-04,0.15
2015-02-04,0.873
2015-02-04,1.975
2015-02-04,2.931
2015-02-04,3.595
2015-02-04,4.116
2015-02-04,4.101
2015-02-04,3.227
2015-02-04,2.611
2015-02-04,1.591
2015-02-04,0.646
2015-02-04,0.081
2015-02-05,0.14
2015-02-05,0.776
2015-02-05,1.687
2015-02-05,2.902
2015-02-05,3.723
2015-02-05,3.963
2015-02-05,3.997
2015-02-05,3.46
2015-02-05,2.558
2015-02-05,1.276
2015-02-05,0.671
2015-02-05,0.088
2015-02-06,0.13
2015-02-06,0.766
2015-02-06,1.737
2015-02-06,2.441
2015-02-06,2.802
2015-02-06,3.427
2015-02-06,3.139
2015-02-06,3.294
2015-02-06,2.69
2015-02-06,1.704
2015-02-06,0.721
2015-02-06,0.104
2015-02-07,0.138
2015-02-07,0.856
2015-02-07,1.902
2015-02-07,2.997
2015-02-07,3.802
2015-02-07,4.081
2015-02-07,3.895
2015-02-07,3.106
2015-02-07,2.344
2015-02-07,1.614
2015-02-07,0.69
2015-02-07,0.105
2015-02-08,0.147
2015-02-08,0.838
2015-02-08,1.882
2015-02-08,2.981
2015-02-08,3.744
2015-02-08,3.945
2015-02-08,3.706
2015-02-08,3.235
2015-02-08,2.67
2015-02-08,1.727
2015-02-08,0.75
2015-02-08,0.114
2015-02-09,0.161
2015-02-09,0.909
2015-02-09,2.078
2015-02-09,3.067
2015-02-09,3.87
2015-02-09,4.367
2015-02-09,4.318
2015-02-09,3.845
2015-02-09,3.027
2015-02-09,1.887
2015-02-09,0.813
2015-02-09,0.122
2015-02-10,0.158
2015-02-10,0.76
2015-02-10,1.853
2015-02-10,2.757
2015-02-10,3.452
2015-02-10,4.142
2015-02-10,3.647
2015-02-10,2.927
2015-02-10,2.499
2015-02-10,1.456
2015-02-10,0.613
2015-02-10,0.077
2015-02-11,0.144
2015-02-11,0.754
2015-02-11,1.733
2015-02-11,2.757
2015-02-11,3.515
2015-02-11,3.877
2015-02-11,3.569
2015-02-11,2.91
2015-02-11,0.683
2015-02-11,0.033
2015-02-11,0.047
2015-02-11,0.026
2015-02-12,0.158
2015-02-12,0.551
2015-02-12,1.656
2015-02-12,3.371
2015-02-12,4.095
2015-02-12,2.589
2015-02-12,1.003
2015-02-12,0.534
2015-02-12,1.127
2015-02-12,1.152
2015-02-12,0.419
2015-02-12,0.058
2015-02-13,0.141
2015-02-13,0.655
2015-02-13,1.202
2015-02-13,1.708
2015-02-13,2.201
2015-02-13,3.032
2015-02-13,2.028
2015-02-13,1.919
2015-02-13,1.598
2015-02-13,0.8
2015-02-13,0.405
2015-02-13,0.061
2015-02-14,0.052
2015-02-14,0.354
2015-02-14,0.772
2015-02-14,0.582
2015-02-14,0.974
2015-02-14,1.992
2015-02-14,2.177
2015-02-14,1.964
2015-02-14,2.057
2015-02-14,1.309
2015-02-14,0.524
2015-02-14,0.085
2015-02-15,0.082
2015-02-15,0.734
2015-02-15,1.45
2015-02-15,1.836
2015-02-15,3.004
2015-02-15,1.881
2015-02-15,3.072
2015-02-15,2.947
2015-02-15,1.877
2015-02-15,1.472
2015-02-15,0.733
2015-02-15,0.131
2015-02-16,0.189
2015-02-16,0.953
2015-02-16,1.805
2015-02-16,3.261
2015-02-16,4.272
2015-02-16,4.631
2015-02-16,3.412
2015-02-16,2.83
2015-02-16,2.085
2015-02-16,1.174
2015-02-16,0.695
2015-02-16,0.079
2015-02-17,0.066
2015-02-17,0.963
2015-02-17,1.995
2015-02-17,3.035
2015-02-17,2.985
2015-02-17,2.589
2015-02-17,2.98
2015-02-17,1.927
2015-02-17,2.128
2015-02-17,1.276
2015-02-17,0.77
2015-02-17,0.106
2015-02-18,0.184
2015-02-18,0.867
2015-02-18,1.915
2015-02-18,2.853
2015-02-18,3.913
2015-02-18,3.961
2015-02-18,3.709
2015-02-18,3.152
2015-02-18,2.141
2015-02-18,1.239
2015-02-18,0.462
2015-02-18,0.039
2015-02-19,0.001
2015-02-19,0.194
2015-02-19,0.902
2015-02-19,1.818
2015-02-19,2.624
2015-02-19,3.412
2015-02-19,3.688
2015-02-19,3.404
2015-02-19,3.253
2015-02-19,2.433
2015-02-19,1.654
2015-02-19,0.757
2015-02-19,0.14
2015-02-20,0.001
2015-02-20,0.2
2015-02-20,0.952
2015-02-20,2.059
2015-02-20,3.152
2015-02-20,3.944
2015-02-20,3.273
2015-02-20,2.821
2015-02-20,2.507
2015-02-20,1.163
2015-02-20,1.395
2015-02-20,0.598
2015-02-20,0.096
2015-02-21,0.209
2015-02-21,0.978
2015-02-21,1.966
2015-02-21,2.995
2015-02-21,3.834
2015-02-21,4.204
2015-02-21,4.253
2015-02-21,2.512
2015-02-21,1.867
2015-02-21,1.51
2015-02-21,0.757
2015-02-21,0.141
2015-02-22,0.206
2015-02-22,0.992
2015-02-22,2.168
2015-02-22,3.303
2015-02-22,4.124
2015-02-22,4.377
2015-02-22,3.873
2015-02-22,3.787
2015-02-22,1.799
2015-02-22,0.663
2015-02-22,0.36
2015-02-22,0.102
2015-02-23,0.001
2015-02-23,0.241
2015-02-23,1.088
2015-02-23,2.244
2015-02-23,3.188
2015-02-23,4.019
2015-02-23,4.544
2015-02-23,4.541
2015-02-23,4.169
2015-02-23,3.148
2015-02-23,1.945
2015-02-23,0.787
2015-02-23,0.127
2015-02-24,0.001
2015-02-24,0.214
2015-02-24,0.956
2015-02-24,2.021
2015-02-24,2.999
2015-02-24,3.823
2015-02-24,4.322
2015-02-24,4.202
2015-02-24,3.204
2015-02-24,2.901
2015-02-24,1.852
2015-02-24,0.779
2015-02-24,0.131
2015-02-25,0.236
2015-02-25,1.012
2015-02-25,2.046
2015-02-25,3.015
2015-02-25,4.058
2015-02-25,4.793
2015-02-25,4.729
2015-02-25,4.083
2015-02-25,3.064
2015-02-25,1.922
2015-02-25,0.907
2015-02-25,0.161
2015-02-26,0.002
2015-02-26,0.254
2015-02-26,1.054
2015-02-26,2.201
2015-02-26,3.307
2015-02-26,4.157
2015-02-26,4.409
2015-02-26,4.56
2015-02-26,4.187
2015-02-26,2.784
2015-02-26,1.428
2015-02-26,0.671
2015-02-26,0.096
2015-02-27,0.001
2015-02-27,0.252
2015-02-27,1.088
2015-02-27,2.305
2015-02-27,3.325
2015-02-27,4.061
2015-02-27,4.46
2015-02-27,4.147
2015-02-27,3.481
2015-02-27,2.552
2015-02-27,1.689
2015-02-27,0.783
2015-02-27,0.158
2015-02-28,0.001
2015-02-28,0.266
2015-02-28,1.132
2015-02-28,2.369
2015-02-28,3.488
2015-02-28,4.427
2015-02-28,4.95
2015-02-28,4.741
2015-02-28,4.073
2015-02-28,2.729
2015-02-28,1.405
2015-02-28,0.603
2015-02-28,0.17
2015-03-01,0.002
2015-03-01,0.258
2015-03-01,1.071
2015-03-01,2.124
2015-03-01,3.173
2015-03-01,3.952
2015-03-01,4.349
2015-03-01,4.222
2015-03-01,3.779
2015-03-01,2.773
2015-03-01,1.851
2015-03-01,0.821
2015-03-01,0.15
2015-03-02,0.002
2015-03-02,0.271
2015-03-02,1.09
2015-03-02,2.216
2015-03-02,3.271
2015-03-02,3.954
2015-03-02,4.31
2015-03-02,4.345
2015-03-02,3.753
2015-03-02,2.598
2015-03-02,1.567
2015-03-02,0.701
2015-03-02,0.147
2015-03-03,0.259
2015-03-03,1.032
2015-03-03,2.175
2015-03-03,3.335
2015-03-03,4.146
2015-03-03,4.442
2015-03-03,4.118
2015-03-03,3.263
2015-03-03,2.296
2015-03-03,1.336
2015-03-03,0.596
2015-03-03,0.126
2015-03-04,0.238
2015-03-04,1.007
2015-03-04,1.874
2015-03-04,2.859
2015-03-04,3.829
2015-03-04,4.184
2015-03-04,3.994
2015-03-04,3.348
2015-03-04,2.458
2015-03-04,1.415
2015-03-04,0.602
2015-03-04,0.132
2015-03-05,0.002
2015-03-05,0.3
2015-03-05,1.202
2015-03-05,2.295
2015-03-05,3.328
2015-03-05,4.409
2015-03-05,4.773
2015-03-05,4.561
2015-03-05,3.917
2015-03-05,2.767
2015-03-05,1.272
2015-03-05,0.687
2015-03-05,0.134
2015-03-06,0.001
2015-03-06,0.121
2015-03-06,0.872
2015-03-06,2.207
2015-03-06,3.082
2015-03-06,3.72
2015-03-06,3.983
2015-03-06,4.29
2015-03-06,3.717
2015-03-06,2.336
2015-03-06,1.273
2015-03-06,0.238
2015-03-06,0.007
2015-03-07,0.003
2015-03-07,0.294
2015-03-07,1.137
2015-03-07,2.205
2015-03-07,3.245
2015-03-07,4.072
2015-03-07,4.469
2015-03-07,4.69
2015-03-07,4.036
2015-03-07,2.816
2015-03-07,1.459
2015-03-07,0.533
2015-03-07,0.158
2015-03-08,0.004
2015-03-08,0.31
2015-03-08,1.17
2015-03-08,2.346
2015-03-08,3.575
2015-03-08,4.34
2015-03-08,5.054
2015-03-08,4.758
2015-03-08,3.55
2015-03-08,1.066
2015-03-08,1.299
2015-03-08,0.653
2015-03-08,0.173
2015-03-09,0.004
2015-03-09,0.328
2015-03-09,1.209
2015-03-09,2.349
2015-03-09,3.326
2015-03-09,4.258
2015-03-09,4.596
2015-03-09,2.43
2015-03-09,1.912
2015-03-09,2.257
2015-03-09,1.292
2015-03-09,0.427
2015-03-09,0.074
2015-03-10,0.006
2015-03-10,0.288
2015-03-10,1.257
2015-03-10,2.118
2015-03-10,2.984
2015-03-10,3.349
2015-03-10,4.734
2015-03-10,3.443
2015-03-10,1.607
2015-03-10,2.01
